Joshua got covered so that he could stay healthy—without worrying about expensive premiums. http://t.co/RSnykzs9Xf	Barack Obama
Zion Williamson seems like an outstanding young man as well as an outstanding basketball player. Wishing him a speedy recovery.	Barack Obama
17.6 million Americans covered—that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare	Barack Obama
Congress: Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHate https://t.co/X2uYxbJSs0	Barack Obama
Climate action at the local level is key in pushing the conversation forward. Read the latest from Wisconsin: https://t.co/Cf9ZD7cJ0p	Barack Obama
Get a behind-the-scenes look at President Obama's trip to Alaska—the front lines in the fight against climate change. http://t.co/w3OHUbZJxX	Barack Obama
It's time. #EqualPayNow http://t.co/B3HbBxmMqw	Barack Obama
RT @PPact: This is a win for Texans &amp; women across the country who need access to abortion. https://t.co/UEatutANNk #MyDecision https://t.c…	Barack Obama
"""Our thoughts and prayers go out to the families and friends of those we lost last night."" —President Obama on the Amtrak derailment"	Barack Obama
Suit up—enter for a chance to meet President Obama before the deadline. https://t.co/5WQWYBGrAJ https://t.co/I79QxFVYGF	Barack Obama
No jump shots. No ferns. No memes. Not this time. I’m going to give it to you straight: If you need health insuranc… https://t.co/rThqk0VTXA	Barack Obama
What are you waiting for? Here's your chance for an Alaskan adventure: https://t.co/zbkKz2l4Bf https://t.co/kVXeqoIziJ	Barack Obama
RT @WhiteHouse: President Obama's trade deal is a big win for American workers. Read the text → https://t.co/DxG2mXmXoR #TPP https://t.co/v…	Barack Obama
You don't want to miss out on this opportunity—enter now before tonight's deadline. https://t.co/ZgquwBCiow https://t.co/VpuEcqR86Z	Barack Obama
"""The pipeline would not make a meaningful, long-term contribution to our economy."" —President Obama on rejecting the #KeystoneXL"	Barack Obama
Happening now: President Obama is holding a press conference. Tune in. http://t.co/wslWZ6O5Wn	Barack Obama
President Obama is speaking at 12:45 p.m. ET about how far the housing market has come since the recession. Tune in: http://t.co/5l9UIw04Wp	Barack Obama
Start the new year off right: https://t.co/YAADJtYeMp #GetCovered https://t.co/bkJVqA7Qu1	Barack Obama
Yesterday, President Obama became the first sitting president to visit a federal prison. Read some of the highlights: http://t.co/iFbW3JbVTn	Barack Obama
The Clean Power Plan is the most important step we've ever taken to #ActOnClimate—show your support: http://t.co/kMSTiiFyyn	Barack Obama
LIVE: President Obama is holding a town hall in Louisiana on the progress Americans have made and the path forward. https://t.co/6A5NKzELJX	Barack Obama
55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. https://t.co/oUxjlKyav0 https://t.co/43jKdxP6Ys	Barack Obama
Stand up today for a fair Supreme Court nomination process: https://t.co/ZNdQVurk9h #DoYourJob	Barack Obama
Change starts with one voice speaking out. Read one organizer’s story about the fight for women’s rights: http://t.co/9d6XgZQhMh	Barack Obama
Reminder: The debate in Congress right now is supposed to be about funding the Department of Homeland Security. #EnoughAlready	Barack Obama
"Read this story about #Obamacare from @BloombergNews: ""None of the most dire predictions has come to pass."" http://t.co/GHtfLKc09P"	Barack Obama
This doesn't have to be the new normal—join the fight to help #StopGunViolence: https://t.co/y1PJ1LMUNO https://t.co/rvcljpGJOW	Barack Obama
Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd	Barack Obama
“I wasn't going to sit idly by and not do at least what I was authorized to do.” —President Obama #ImmigrationAction	Barack Obama
The majority of Americans agree that President Obama should nominate someone to fill the #SCOTUS vacancy: https://t.co/RGQEw9WAc2	Barack Obama
RT @WhiteHouse: Watch the full statement from @POTUS on the attacks in Paris. https://t.co/yQThOvrdxZ	Barack Obama
Outside the Oval Office, I kept a painting of a small crowd huddled around a pocketwatch, waiting for the moment th… https://t.co/m8dljaM5Zk	Barack Obama
This month and every month. #LoveIsLove https://t.co/L3kRhhRxA4	Barack Obama
In the weekly address, President Obama lays out his plan for quality, affordable higher education for all Americans: http://t.co/HlBdGKnxYl	Barack Obama
RT @ObamaFoundation: These young people want to take action and make a change. Through the #CommunityLeadership Corps in Chicago and Hartfo…	Barack Obama
Don't miss it. #GetCovered https://t.co/gMIOgP4ukJ	Barack Obama
During this season of giving, save a donation to support grassroots organizing: http://t.co/XjoPMcqrAk	Barack Obama
Join the millions who've enrolled in the new marketplace. The deadline is January 31: https://t.co/n4c40resJs https://t.co/K6AaIR0xe7	Barack Obama
LIVE: President Obama is speaking at the White House screening of @Vice's documentary on criminal justice reform. http://t.co/yeB7SdvFL4	Barack Obama
RT @WhiteHouse: .@POTUS on the tragic shooting of 17-year-old Laquan McDonald: https://t.co/CJ93od5PXO https://t.co/QRAqO5PnaC	Barack Obama
"RT @FLOTUS: ""The goal of #BetterMakeRoom is to get young people to, and through, higher education."" —The First Lady: https://t.co/OiCUKcmjUO"	Barack Obama
"""Over the last few decades, we've locked up more and more nonviolent drug offenders for longer than ever before."" —President Obama"	Barack Obama
"""America is better poised to lead and succeed in the 21st century than any other nation on Earth."" —President Obama #AmericaLeads"	Barack Obama
Be thankful for your health—but be smart about your future. #GetCovered now: http://t.co/EqEIB9CHpy	Barack Obama
“We're a nation that values families, and we should work together to keep them together.” —President Obama #ImmigrationAction	Barack Obama
RT @DuleHill: 14 days left until Christmas, 20 days left until the New Year and #4DaysLeft to #GetCovered http://t.co/6y2Jurt2et	Barack Obama
Take a look at President Obama's interview with @NatGeo on national parks, climate change and more. https://t.co/xtbFt2XMHI	Barack Obama
Get an update on issues that matter, from gun violence prevention to health care enrollment: https://t.co/Nyp6KzliFv	Barack Obama
"""Two years of community college should become as free and as universal as high school is today."" —@VP Joe Biden http://t.co/opmfnUAWDs"	Barack Obama
"""We have to restore trust between our police and some of the communities where they serve."" —President Obama"	Barack Obama
"""Justice is not only the absence of oppression—it is the presence of opportunity."" —President Obama"	Barack Obama
RT @VP: Community College Should Be Free. #collegein5words https://t.co/EQrXb7ILnZ http://t.co/Sy5Yo7QNAD	Barack Obama
Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now.… https://t.co/KMSmanB2OK	Barack Obama
Join the team that's fighting for LGBT equality: http://t.co/p8ssh2vgKS http://t.co/9jpzHSphzC	Barack Obama
Investing in the clean energy industry is an important way to #ActOnClimate. http://t.co/aSEpaFiSMj	Barack Obama
Don't pass this up—enter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i	Barack Obama
President Obama has a message for America's workers today—check it out: https://t.co/KlPj1YGeQ4 #LaborDay https://t.co/qzbHAfRXNs	Barack Obama
Today I’m proud to endorse such a wide and impressive array of Democratic candidates – leaders as diverse, patrioti… https://t.co/i0MECnqfJr	Barack Obama
Better health coverage at lower costs isn't just a goal anymore—it's actually happening. http://t.co/UrccNqPcbc	Barack Obama
This kind of Senate obstructionism is completely unprecedented. #DoYourJob https://t.co/gPazJAImPi	Barack Obama
Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJob https://t.co/GaN9kDsQIp	Barack Obama
January 12—don't miss it. https://t.co/LLcwp8pVP7 #SOTU https://t.co/0jKS1vVV4y	Barack Obama
Read the President's op-ed in @AARP on the importance of protecting Americans’ retirement savings: http://t.co/x3WUlMLiBw	Barack Obama
RT @WhiteHouse: Watch @POTUS deliver a statement on the shooting in San Bernardino. https://t.co/JixeyA8M2f	Barack Obama
Strong policies that help working families get ahead are good for our economy. https://t.co/QRRhibjZCl	Barack Obama
The Paris Climate Agreement is a big deal in the fight against climate change—and now, a big step closer to reality. https://t.co/5vd6n0BFgG	Barack Obama
LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2	Barack Obama
Join the @OFA Truth Team and spread the facts on issues that matter: https://t.co/4EOm2PAXq0 https://t.co/19qvZpVawl	Barack Obama
RT @VP: We all have to do our job -- including the U.S. Senate. https://t.co/P2sRPodYoZ	Barack Obama
LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable. http://t.co/8Nb4gVygp2	Barack Obama
When we protect our lands and waters, it helps us protect our climate for future generations. #ActOnClimate https://t.co/8tygZI0TDR	Barack Obama
"RT @WhiteHouse: ""We need a tax code that truly helps working Americans"" —Obama #SOTU #MiddleClassTaxCuts http://t.co/gjhKy292KG"	Barack Obama
The open enrollment period ends on Sunday—talk to your friends about how they can #GetCovered: https://t.co/kWeRXI249K	Barack Obama
RT @WhiteHouse: .@Pontifex is coming to the White House. Here's what you need to know → http://t.co/LJG9gY1PiX #PopeInDC http://t.co/XVzxwm…	Barack Obama
A new poll shows that a majority of Americans want common-sense laws on gun sales: https://t.co/0e2OTdy6EV #DoSomething	Barack Obama
No more excuses. It's time to #ActOnClimate: https://t.co/XzQX5J0jpA https://t.co/9mtCVvNiLx	Barack Obama
Happening now: President Obama is participating in a town hall with members of the @CrossCampusLA community. http://t.co/NBouTKz1TE	Barack Obama
"""From my family to yours, Shanah Tovah."" —President Obama on #RoshHashanah http://t.co/O4TP1EOQfY"	Barack Obama
"""Saving the American auto industry was the right thing to do."" —President Obama #MadeInAmerica"	Barack Obama
LIVE: President Obama is speaking about the life and legacy of Senator Ted Kennedy in Boston. http://t.co/Rbqwuf5F9B	Barack Obama
"""Merry Christmas, everybody!"" —President Obama https://t.co/FOvgcxMqqw"	Barack Obama
Thanks to health care reform, Doris finally has an affordable plan. http://t.co/VvDJo9e7X6 #ThisIsWhy http://t.co/aJE1yeoHjC	Barack Obama
RT @WhiteHouse: Shoutout to @KendrickLamar and all the artists at the #Grammys working to build a brighter future. #MyBrothersKeeper https:…	Barack Obama
If you're thinking about having a #Healthy2015, make sure you #GetCovered: http://t.co/cdr70dt1jB	Barack Obama
In the weekly address, President Obama discusses the incredible progress made in the American auto industry: https://t.co/jHjeSCGcf4	Barack Obama
It's official: Last year was the hottest year on record—by a very wide margin. https://t.co/RbbvWHIeG6 #ActOnClimate	Barack Obama
This will take you less than a minute: http://t.co/jDFr1rASkp http://t.co/nGlIQyNV2S	Barack Obama
Make this #Obamacare pledge: http://t.co/2hjugyvLHG http://t.co/PX5CGdzEae	Barack Obama
Tune in at 11:35 a.m. ET to watch the President deliver a commencement speech at the U.S. Coast Guard Academy: http://t.co/0CUMi3p5BU	Barack Obama
"""When women do well, everybody does well."" — President Obama #WomenSucceed"	Barack Obama
Add your name to join the team that believes quality, affordable health coverage is worth fighting for: http://t.co/BkRDGlko6L	Barack Obama
The Clean Air Act has been improving air quality for over 40 years—read what @GinaEPA wrote about proposed updates: http://t.co/9WZnXU7Y6E	Barack Obama
When you're with your family this holiday season, talk to your loved ones about getting covered: http://t.co/kC7gtb9kVW	Barack Obama
Hundreds of organizers recently gathered in New Mexico to celebrate progress on health care reform. Read more: http://t.co/k89X7zL294	Barack Obama
Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML	Barack Obama
Watch the weekly address: President Obama discusses the measures taken to respond to Ebola at home and abroad. http://t.co/tPLL1RirqG	Barack Obama
We can't govern from crisis to crisis. Add your name if you support a long-term plan to #FundDHS: http://t.co/XEdo1TVpad #EnoughAlready	Barack Obama
Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9	Barack Obama
Year in review: The U.S. economy took a major step forward in 2014. http://t.co/NArxqNBlkj	Barack Obama
Stand up for American workers—add your name if you agree it's time to #LeadOnTrade. http://t.co/YBluIYLipw	Barack Obama
RT @kerrywashington: Thank you @POTUS for taking these steps to make us ALL safer. #StopGunViolence https://t.co/6xtrTf6821	Barack Obama
Tonight the President will announce the actions he's taking to fix our broken immigration system. Tune in at 8 pm ET: http://t.co/Lhx6nuViQf	Barack Obama
No one's too wrapped up in pre-existing conditions to #GetCovered. Thanks to Obamacare, you can find a plan that m… https://t.co/C7H9TZdxeU	Barack Obama
LIVE: President Obama is speaking about women's equality on #EqualPayDay. https://t.co/aulLEiX9Je	Barack Obama
The process is clear. The Supreme Court and American people are waiting for Senate leaders to get to work. https://t.co/1YzeZLIcAT	Barack Obama
The more U.S. goods sold abroad, the more higher-paying jobs are supported at home—another reason to #LeadOnTrade: http://t.co/P2Gl6w6R1Z	Barack Obama
LIVE: President Obama speaks at the City Club of Cleveland about the importance of middle-class economics. http://t.co/JvJtGuIwTL	Barack Obama
How much do you know about the minimum wage? http://t.co/C41r8rPOSk #RaiseTheWage	Barack Obama
Happy 85th birthday to @RealBillRussell - the greatest champion in American sports, and a lifelong warrior for justice.	Barack Obama
Have questions about the historic #IranDeal? Follow @TheIranDeal for information and updates. #FF	Barack Obama
Climate change is not too big of a challenge to solve. We're making good headway. #ActOnClimate https://t.co/s2yzyDqvNR	Barack Obama
Read how @OFA organizers are sharing their personal stories to help #StopGunViolence: https://t.co/0SQPvAfhjf	Barack Obama
Got a minute and a social media account? Here's an easy way to get involved in the fight for progress: http://t.co/6mYPfZXkx1	Barack Obama
Tonight, the President will lay out how he plans to fight for middle-class families. Say you'll stand alongside him: http://t.co/LbWnTTWRNf	Barack Obama
"""We can make sure every person willing to work has the dignity of a job, and a fair wage, and a real voice."" —President Obama #Selma50"	Barack Obama
Retweet if you believe Judge Merrick Garland deserves fair consideration. #DoYourJobFriday https://t.co/NYvoxcFO8H	Barack Obama
Stay informed and get the facts with the @OFA Truth Team: https://t.co/3GuF7OCxdC https://t.co/ypohneIQcS	Barack Obama
Watch the weekly address—tell your friends and family to #GetCovered and #StayCovered: http://t.co/2d8nThFkmW	Barack Obama
"""Team USA reminds the world why America always sets the gold standard."" —President Obama https://t.co/N0gNxp5fEg"	Barack Obama
RT @WhiteHouse: RT if you agree: Every child, regardless of race, income, or zip code, deserves a shot at a great education. #ESSA https://…	Barack Obama
"""If I didn't think this was the best thing to do for working families, I would not be doing it."" —President Obama #LeadOnTrade"	Barack Obama
"""We’ve got to accelerate the transition away from old, dirtier energy sources."" —President Obama #SOTU"	Barack Obama
Love looks good on you. Wear it with pride: https://t.co/LlWSvS4uBE #LoveIsLove https://t.co/g5WjqYQvHq	Barack Obama
President Obama: I still believe the best way to solve this problem is by coming together to pass common-sense immigration reform.	Barack Obama
RT @SecretaryJewell: Today we celebrate Stonewall National Monument &amp; all those who made the 1st LGBT monument possible.SJ #FindYourPark ht…	Barack Obama
Today, thousands of young DREAMers are able to fully contribute to our communities and our economy. https://t.co/szjWDVYm9X	Barack Obama
New report: Left unchecked, climate change presents catastrophic risks to human health. http://t.co/doPjF4h0Ul #ActOnClimate	Barack Obama
February's 242,000 new jobs mean the American economy has been creating jobs for six straight years. https://t.co/xCkKrs9gJp	Barack Obama
Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate. https://t.co/0kbF22nnm4	Barack Obama
Happy Fourth of July, everybody! This is always a great day in the Obama family: a chance to celebrate America—and… https://t.co/xLyTsgcyjO	Barack Obama
"""Premiums are rising at a rate tied for the lowest on record."" —President Obama #AmericaLeads"	Barack Obama
Senate leaders must put country before party politics. Read why it's time to give Judge Garland a vote. https://t.co/zipWl7JgU2	Barack Obama
Since President Obama took office, the deficit has been reduced by more than two-thirds. http://t.co/lpOOBKxN5d	Barack Obama
"""What we're not going to do is unravel what we've woven into the fabric of America."" —President Obama #ACAWorks"	Barack Obama
Fall is here—and so is your chance to meet President Obama. Enter now: http://t.co/n4NbQGNFEY http://t.co/WcGg9JgUtI	Barack Obama
"""Gas under two bucks a gallon ain’t bad, either."" —President Obama #SOTU"	Barack Obama
LIVE: President Obama is speaking at the National Counterterrorism Center. https://t.co/FQSLkowX7v	Barack Obama
Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa	Barack Obama
"After nine years, the best source of ""truthiness"" is coming to an end. Congratulations @StephenAtHome. http://t.co/JXAj5ATaxz"	Barack Obama
If you're one of the millions of Americans who believes Judge Garland should get a fair hearing, add your voice: https://t.co/51SBeDdTKl	Barack Obama
Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.	Barack Obama
Read President Obama's latest message to @OFA supporters after his State of the Union address: http://t.co/0wx6bFgQ6b	Barack Obama
RT @CNNPolitics: .@POTUS busts a move with Alaskan middle schoolers http://t.co/1DzLfhMDtk #ObamaAK #Alaska via @KristenhCNN http://t.co/v…	Barack Obama
We need nine Supreme Court justices. The Senate needs to do its job and vote on Judge Garland: https://t.co/VbPUcviyZ2 #DoYourJob	Barack Obama
Add your voice to the thousands calling on Senate leaders to give Judge Merrick Garland a fair hearing: https://t.co/RPAVha9eW9 #DoYourJob	Barack Obama
WATCH: President Obama discusses the need to encourage the education of girls around the globe. http://t.co/vtisyocnkt #LetGirlsLearn	Barack Obama
In the weekly address, President Obama discusses how the #TPP will put American workers first. http://t.co/mrdFZvoETy	Barack Obama
"""We have to make our economy work for every working American."" —President Obama #AmericaLeads"	Barack Obama
Stay in touch with the latest news—join the @OFA Truth Team: https://t.co/7KhfzVgngW https://t.co/4JlimjSOUx	Barack Obama
"""The thing I've never lost sight of, though, is that this is about people."" —President Obama"	Barack Obama
LIVE: President Obama is speaking to @OFA volunteers at the #OFAFallSummit. https://t.co/Ao84Izvixv	Barack Obama
Add your name if you think it's time for Congress to stand up to the gun lobby and help #StopGunViolence. https://t.co/Zyaa4b6QNk	Barack Obama
Tune in at 3:25 p.m. ET to watch President Obama highlight the economic comeback of the auto industry: https://t.co/OJXlzUx8bN	Barack Obama
"RT @WhiteHouse: ""This was a true bipartisan achievement and it’s a reminder of what we can get done…when we work together"" —@POTUS http://t…"	Barack Obama
Get ready—this one is going to be good. https://t.co/nYzRd11fdn #SOTU https://t.co/8l51Ojr0PL	Barack Obama
President Obama is announcing a plan to make it easier and cheaper for homeowners to #SwitchToClean energy: http://t.co/uVZmnmUjLI	Barack Obama
"""In America, health care is not a privilege for the few but a right for all."" —President Obama"	Barack Obama
"""Michelle and I are like parents everywhere—we want to make sure our children are being safe and smart online."" —President Obama"	Barack Obama
A new report shows that wind energy is booming—and now provides 73,000 jobs in the U.S. Read more: http://t.co/AmEOMN19SA #ActOnClimate	Barack Obama
Sixty years later, we remember the heroism of Rosa Parks and recommit to the fight for justice and equality. https://t.co/NOHa4cv8DL	Barack Obama
Check this off your bucket list. http://t.co/1PRAd7UjfO http://t.co/0Dr0V3czMH	Barack Obama
"I’ve always drawn inspiration from what Dr. King called life’s most persistent and urgent question: ""What are you d… https://t.co/Cxspr7qtwG"	Barack Obama
The world's two largest economies are standing together to fight climate change: http://t.co/0tUgYUhYG4 #ActOnClimate	Barack Obama
"RT @WhiteHouse: ""We should keep building an economy where everybody has a fair shot, and everybody plays by the same rules."" —@POTUS https:…"	Barack Obama
"""We have to make college affordable for every American."" —President Obama #CollegeOpportunity #SOTU"	Barack Obama
Read how @OFA volunteers are pushing to #RaiseTheWage in their communities: http://t.co/poKSUQWdqF http://t.co/l3sk0J6875	Barack Obama
Stretch it out and get ready—the fundraising deadline is tonight. https://t.co/Ke22u7JHCa https://t.co/rwNuTtdgKA	Barack Obama
"""When it comes to issues like infrastructure and basic research, I know there’s bipartisan support in this chamber."" —President Obama #SOTU"	Barack Obama
Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality, affordable health care: https://t.co/Sc7zDxRI9Y	Barack Obama
"""These ideas are not about ideology—the reason we proposed these ideas is because we know they work."" —President Obama"	Barack Obama
It's time for the United States to #LeadOnLeave—show your support if you agree: https://t.co/XtTmJH00Y9	Barack Obama
Don't let climate change deniers stand in the way of global progress on climate action: https://t.co/C23ubl5JhK #ActOnClimate	Barack Obama
In the weekly address, President Obama commemorates the 100th anniversary of the @NatlParkService. https://t.co/TyJS4eBFr5	Barack Obama
Michelle and I send our deepest sympathies to all who knew the victims of today’s plane crash in Ethiopia.	Barack Obama
"""In 1980, there were 500,000 people behind bars in America ... Today, there are 2.2 million."" —President Obama"	Barack Obama
Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM	Barack Obama
It's official: The economy added 252,000 jobs in December, making 2014 the best year for job growth since 1999. http://t.co/GHTmyEO4kV	Barack Obama
"""Food Stamp recipients didn’t cause the financial crisis; recklessness on Wall Street did."" —President Obama #SOTU"	Barack Obama
Be on the right side of history. Add your name to continue the fight for equality: http://t.co/08I1PRCsAM #LoveIsLove	Barack Obama
The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: https://t.co/JmvJa0rHns	Barack Obama
“This is not just a Latino issue. This is an American issue.” —President Obama #ImmigrationAction	Barack Obama
"""That's when America soars—when we look out for one another."" —President Obama #ACAWorks"	Barack Obama
Editorial boards around the country agree: Our judicial system is too important to be used as a political football. https://t.co/f1INOTKcmL	Barack Obama
Man-made climate change is having a big effect on global temperatures. Read more: https://t.co/ps452iI0tN #ActOnClimate	Barack Obama
Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/peV6aCYswa #DoYourJob	Barack Obama
Be prepared. http://t.co/JXRJ3phFIA #BuyNowSaveLater http://t.co/GhCeZcoQPd	Barack Obama
An increase in solar jobs is good for our economy and our environment. #ActOnClimate https://t.co/g22J3tMhVp	Barack Obama
"RT @WhiteHouse: Climate change ""is the most urgent threat facing our entire species."" RT if you agree with @LeoDiCaprio. #Oscars https://t…"	Barack Obama
Take this short survey about health care: http://t.co/KvJwt6eUGR	Barack Obama
"""I'm going to squeeze every last bit of opportunity to make the world a better place over these last two years."" —President Obama"	Barack Obama
Stand in solidarity with LGBT Americans—add your name. https://t.co/1gGugHitl1 #LoveIsLove	Barack Obama
"RT @cspan: .@RepJohnLewis on #GunViolence: ""The time for silence is over."" https://t.co/zUUX02jNnN"	Barack Obama
President Obama explains why the #TPP is good for American workers and the middle class: https://t.co/haLcmPkkIg	Barack Obama
"""We need a tax code that truly helps working Americans trying to get a leg up in the new economy."" —President Obama #SOTU"	Barack Obama
RT @WhiteHouse: President Obama's #CleanPowerPlan will ↓ carbon pollution from power plants by 32% by 2030 → http://t.co/knl0MOnPuy http://…	Barack Obama
You don't have much time left to get health insurance by January 1st. #GetCovered now: http://t.co/FOYrniPjSw http://t.co/g1WiBqQ80N	Barack Obama
Closing the No-Fly List loophole is a no-brainer. #DoSomething https://t.co/UzbNQbUnor	Barack Obama
Watch the weekly address: Although the economy has improved, there's still more to do to help middle class families. http://t.co/XKkQ6l63Di	Barack Obama
The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. The… https://t.co/JtJlYxwGbf	Barack Obama
Today's the 55th birthday of the @PeaceCorps. Thanks to all who have served across the globe. #PeaceCorpsWeek2016	Barack Obama
The science is clear—climate change shouldn't be ignored. #ActOnClimate http://t.co/4cDfjNrvYe	Barack Obama
Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/pTyByoRWiB http://t.co/6CzJziVTGw	Barack Obama
RT @WhiteHouse: BREAKING: About 11.4 million Americans are signed up for private health coverage. #11MillionAndCounting #ACAWorks https://t…	Barack Obama
Retweet if you're a proud supporter of marriage equality. #LoveIsLove http://t.co/4nrRggtujD	Barack Obama
"""It's the most progressive trade agreement in our history."" —President Obama #LeadOnTrade"	Barack Obama
Millions are getting the coverage they deserve. Make sure you are too: http://t.co/1gmrQ9Ad1S #GetCovered #StayCovered	Barack Obama
"""We're also our brother's keeper ... our sister's keeper. We're also a country that believes everyone gets a fair shot."" —President Obama"	Barack Obama
We've already tripled wind energy in America, but there's more we can do. http://t.co/elImYrEShN #SwitchToClean	Barack Obama
RT @marty_walsh: Please join us in a moment of silence today. http://t.co/pujsnOeDdk	Barack Obama
LIVE: The President is speaking about criminal justice reform at the @NAACP National Convention. http://t.co/vLXYuipYK5 #NAACP106	Barack Obama
This is what happens when we focus on building an economy that works for everyone, not just those at the top. https://t.co/op3Z74rPeI	Barack Obama
Students should be able to get an education without taking on decades' worth of student loan debt. #SOTU https://t.co/taytxY39tM	Barack Obama
"""This ruling is a victory for America."" —President Obama #LoveWins"	Barack Obama
Read the President's reply to a high school student's letter about the unequal distribution of school supplies: http://t.co/Lfi8mSsS4f	Barack Obama
Add your name to join the team fighting back against climate change denial: http://t.co/JNEXVHyT0q #ActOnClimate http://t.co/Hbu3cZcUgR	Barack Obama
It's crucial to #ActOnClimate—and this is just one way the Clean Power Plan is a step forward. https://t.co/ocxLx79spL	Barack Obama
Our thoughts and prayers are not enough—it's time to take action. http://t.co/qfEm0j9r3V	Barack Obama
"""Workers and start-ups and small businesses need more of a voice, not less."" —President Obama #SOTU"	Barack Obama
Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC	Barack Obama
Read @ShaunOMB's op-ed on how science and data are helping the U.S. focus on the long-term costs of climate change: https://t.co/324sszQ7BZ	Barack Obama
"""Michelle and I extend our warmest wishes to those celebrating Kwanzaa this holiday season."" —President Obama"	Barack Obama
"""For the first time, more than 90% of Americans are covered."" —President Obama https://t.co/oEk3RYamsm #GetCovered"	Barack Obama
RT @WhiteHouse: Wages: ↑ GDP: ↑ Consumer spending: ↑ Business investment: ↑ http://t.co/whKbGHr7EU http://t.co/neMAb4ZXli	Barack Obama
Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it’s like to lift that cup – and I’m happy for… https://t.co/9LG5lxLQC7	Barack Obama
Seven years ago, our economy was shedding nearly 800,000 jobs a day. We've come a long way. https://t.co/ueSHbf52YE	Barack Obama
Find out how you can support the Clean Power Plan. Read President Obama's message: http://t.co/kQLsS3m0P1 #ActOnClimate	Barack Obama
Watch President Obama and @FLOTUS reflect on their visit to Selma: http://t.co/ROj1LJXoGh #Selma50	Barack Obama
"""I still believe we are one people. I still believe that together, we can do great things, even when the odds are long."" —President Obama"	Barack Obama
LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act. http://t.co/Qu2IFiNFgK #VRA50	Barack Obama
RT @WhiteHouse: Each day, @POTUS reads 10 letters from Americans. Today, we're sharing some of the letters written about #ACA: https://t.co…	Barack Obama
RT @WhiteHouse: Sally Ride would've been 64 today. Here's how she inspired us to reach for the stars → http://t.co/hTKHwdxQ8w http://t.co/L…	Barack Obama
If you support cutting carbon pollution from the air, add your name here: http://t.co/J3VdLnxhSB #ActOnClimate	Barack Obama
Judge Garland is highly qualified for the bench—even some Senate leaders who are now blocking his hearing have agre… https://t.co/D5ScOCikVl	Barack Obama
"RT @WhiteHouse: ""Fort Hood Binghamton Aurora Oak Creek Newtown The Navy Yard Santa Barbara Charleston San Bernardino Too many."" —@POTUS #St…"	Barack Obama
When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed per… https://t.co/IqykmSWOMo	Barack Obama
RT @WhiteHouse: RT if you agree: It's time to make community college free for responsible students → http://t.co/SEGOA421q1 https://t.co/VN…	Barack Obama
Proud to rep America’s best team! Congrats @USWNT and thanks for being such a strong inspiration for women and girl… https://t.co/L8OY8yP0Mi	Barack Obama
Watch what President Obama has to say about his final #SOTU. https://t.co/vPX1syTKuv	Barack Obama
ICYMI: This is a really big deal. https://t.co/raNeUV5fRd	Barack Obama
LAST CHANCE: Keep calm and enter before the midnight deadline. https://t.co/GRHmsl26Hd https://t.co/RJxiN938k8	Barack Obama
Instead of votes that make our broken immigration system worse, we need solutions. Say you're tired of the games: http://t.co/srq7OgYyt4	Barack Obama
Yesterday President Obama revealed his March Madness bracket. Check it out: https://t.co/AzKCRr5DQg #Baracketology	Barack Obama
Gun violence takes too many lives in our country. Congress must do something about it—add your name if you agree: https://t.co/H8Yh77Somm	Barack Obama
RT @ObamaFoundation: The Cares Family reaches across generational divides to reduce loneliness in the U.K. Hear more from Alex Smith, found…	Barack Obama
Fighting climate change will save Americans money at the gas pump. #ActOnClimate https://t.co/ePl93jLYTU	Barack Obama
RT @Everytown: Proud to team up with @NBA in the fight to #EndGunViolence in America. Learn more here: https://t.co/nXc50ACuUd https://t.co…	Barack Obama
"""Why would we want to pass up the chance for American businesses to produce and sell the energy of the future?"" —President Obama #SOTU"	Barack Obama
